customerID,Contract,MonthlyCharges,tenure,PaymentMethod,TotalCharges
4427-ID,Month-to-month,87.52,59,Mailed check,5163.68
4428-ID,One year,112.63,67,Mailed check,7546.21
4429-ID,Month-to-month,43.37,56,Mailed check,2428.72
4430-ID,Month-to-month,72.03,41,Credit card (automatic),2953.23
4431-ID,One year,87.56,56,Credit card (automatic),4903.36
4432-ID,Two year,86.51,35,Bank transfer (automatic),3027.85
4433-ID,Month-to-month,43.6,38,Electronic check,1656.8
4434-ID,Month-to-month,77.22,67,Bank transfer (automatic),5173.74
4435-ID,Month-to-month,98.24,34,Bank transfer (automatic),3340.16
4436-ID,Month-to-month,66.0,70,Electronic check,4620.0
4437-ID,One year,97.98,11,Credit card (automatic),1077.78
4438-ID,One year,54.42,27,Bank transfer (automatic),1469.34
4439-ID,Month-to-month,112.6,48,Bank transfer (automatic),5404.8
4440-ID,Two year,71.91,24,Credit card (automatic),1725.84
4441-ID,Month-to-month,78.14,18,Mailed check,1406.52
4442-ID,Two year,21.4,27,Electronic check,577.8
4443-ID,Month-to-month,35.36,54,Electronic check,1909.44
4444-ID,Two year,81.86,55,Mailed check,4502.3
4445-ID,Month-to-month,60.45,21,Electronic check,1269.45
4446-ID,Two year,69.32,59,Mailed check,4089.88
4447-ID,Month-to-month,24.58,34,Bank transfer (automatic),835.72
4448-ID,Month-to-month,102.08,58,Electronic check,5920.64
4449-ID,Two year,97.09,48,Electronic check,4660.32
4450-ID,One year,36.88,54,Bank transfer (automatic),1991.52
4451-ID,Two year,82.0,18,Credit card (automatic),1476.0
4452-ID,One year,100.49,3,Credit card (automatic),301.47
4453-ID,Month-to-month,82.66,24,Bank transfer (automatic),1983.84
4454-ID,Two year,49.45,1,Electronic check,49.45
4455-ID,Two year,84.19,6,Electronic check,505.14
4456-ID,Two year,39.4,19,Electronic check,748.6
4457-ID,One year,50.23,43,Mailed check,2159.89
4458-ID,One year,42.38,8,Credit card (automatic),339.04
4459-ID,Month-to-month,74.22,69,Electronic check,5121.18
4460-ID,One year,29.13,52,Credit card (automatic),1514.76
4461-ID,One year,112.05,47,Credit card (automatic),5266.35
4462-ID,Month-to-month,51.77,28,Electronic check,1449.56
4463-ID,Two year,40.26,46,Bank transfer (automatic),1851.96
4464-ID,Two year,68.15,4,Bank transfer (automatic),272.6
4465-ID,Month-to-month,46.09,8,Credit card (automatic),368.72
4466-ID,Two year,72.01,61,Mailed check,4392.61
4467-ID,One year,53.28,17,Credit card (automatic),905.76
4468-ID,Month-to-month,31.52,34,Credit card (automatic),1071.68
4469-ID,Month-to-month,44.97,20,Bank transfer (automatic),899.4
4470-ID,Month-to-month,62.31,34,Electronic check,2118.54
4471-ID,Two year,21.29,43,Electronic check,915.47
4472-ID,Month-to-month,95.7,10,Mailed check,957.0
4473-ID,Month-to-month,80.74,30,Bank transfer (automatic),2422.2
4474-ID,Month-to-month,78.69,25,Bank transfer (automatic),1967.25
4475-ID,Two year,73.13,57,Credit card (automatic),4168.41
4476-ID,One year,77.58,63,Bank transfer (automatic),4887.54
4477-ID,Month-to-month,112.18,71,Credit card (automatic),7964.78
4478-ID,One year,19.11,47,Mailed check,898.17
4479-ID,Two year,23.05,3,Bank transfer (automatic),69.15
4480-ID,Two year,37.5,46,Bank transfer (automatic),1725.0
4481-ID,Two year,35.06,36,Credit card (automatic),1262.16
4482-ID,Two year,36.46,26,Bank transfer (automatic),947.96
4483-ID,One year,85.78,10,Electronic check,857.8
4484-ID,Month-to-month,64.43,34,Mailed check,2190.62
4485-ID,Two year,117.92,8,Electronic check,943.36
4486-ID,Two year,41.05,55,Credit card (automatic),2257.75
4487-ID,One year,49.49,10,Credit card (automatic),494.9
4488-ID,One year,117.17,57,Credit card (automatic),6678.69
4489-ID,Two year,101.84,45,Mailed check,4582.8
4490-ID,Month-to-month,65.46,50,Bank transfer (automatic),3273.0
4491-ID,Month-to-month,73.99,64,Electronic check,4735.36
4492-ID,Two year,102.99,2,Bank transfer (automatic),205.98
4493-ID,One year,66.59,45,Credit card (automatic),2996.55
4494-ID,Two year,38.96,62,Bank transfer (automatic),2415.52
4495-ID,Two year,101.51,14,Mailed check,1421.14
4496-ID,One year,72.3,15,Credit card (automatic),1084.5
4497-ID,Two year,33.63,14,Bank transfer (automatic),470.82
4498-ID,Two year,69.06,31,Electronic check,2140.86
4499-ID,Two year,59.78,29,Credit card (automatic),1733.62
4500-ID,One year,106.37,27,Credit card (automatic),2871.99
4501-ID,Month-to-month,30.92,9,Mailed check,278.28
4502-ID,Month-to-month,106.21,20,Mailed check,2124.2
4503-ID,One year,69.73,58,Electronic check,4044.34
4504-ID,Month-to-month,58.89,49,Bank transfer (automatic),2885.61
4505-ID,Two year,34.53,57,Bank transfer (automatic),1968.21
4506-ID,Month-to-month,88.68,16,Credit card (automatic),1418.88
4507-ID,Two year,111.39,8,Credit card (automatic),891.12
4508-ID,Month-to-month,55.98,67,Bank transfer (automatic),3750.66
4509-ID,One year,42.53,19,Bank transfer (automatic),808.07
4510-ID,Month-to-month,74.01,67,Bank transfer (automatic),4958.67
4511-ID,Month-to-month,98.27,36,Credit card (automatic),3537.72
4512-ID,Month-to-month,18.63,60,Mailed check,1117.8
4513-ID,One year,81.7,36,Mailed check,2941.2
4514-ID,Month-to-month,78.2,11,Electronic check,860.2
4515-ID,One year,50.22,51,Bank transfer (automatic),2561.22
4516-ID,Two year,63.62,55,Bank transfer (automatic),3499.1
4517-ID,Month-to-month,43.07,54,Bank transfer (automatic),2325.78
4518-ID,One year,97.63,17,Electronic check,1659.71
4519-ID,One year,82.02,62,Bank transfer (automatic),5085.24
4520-ID,Month-to-month,71.79,42,Mailed check,3015.18
4521-ID,Two year,57.7,24,Bank transfer (automatic),1384.8
4522-ID,One year,47.53,17,Electronic check,808.01
4523-ID,Month-to-month,100.94,48,Credit card (automatic),4845.12
4524-ID,Two year,63.62,70,Credit card (automatic),4453.4
4525-ID,One year,68.65,7,Mailed check,480.55
4526-ID,One year,70.59,14,Mailed check,988.26
4527-ID,Two year,63.31,11,Mailed check,696.41
4528-ID,Two year,43.99,12,Credit card (automatic),527.88
4529-ID,Month-to-month,30.34,5,Bank transfer (automatic),151.7
4530-ID,Month-to-month,28.15,5,Electronic check,140.75
4531-ID,One year,94.37,20,Electronic check,1887.4
4532-ID,Two year,40.71,54,Bank transfer (automatic),2198.34
4533-ID,Two year,23.85,55,Credit card (automatic),1311.75
4534-ID,Two year,98.4,58,Credit card (automatic),5707.2
4535-ID,One year,33.73,30,Electronic check,1011.9
4536-ID,Two year,81.08,24,Mailed check,1945.92
4537-ID,Two year,52.28,3,Mailed check,156.84
4538-ID,One year,30.96,48,Electronic check,1486.08
4539-ID,Month-to-month,59.91,71,Electronic check,4253.61
4540-ID,Month-to-month,19.74,22,Bank transfer (automatic),434.28
4541-ID,One year,102.78,14,Bank transfer (automatic),1438.92
4542-ID,Two year,69.86,48,Bank transfer (automatic),3353.28
4543-ID,One year,32.24,29,Bank transfer (automatic),934.96
4544-ID,Month-to-month,42.07,50,Bank transfer (automatic),2103.5
4545-ID,Month-to-month,63.27,10,Bank transfer (automatic),632.7
4546-ID,One year,37.23,71,Mailed check,2643.33
4547-ID,One year,45.24,27,Electronic check,1221.48
4548-ID,Month-to-month,71.96,28,Credit card (automatic),2014.88
4549-ID,One year,101.93,9,Bank transfer (automatic),917.37
4550-ID,Month-to-month,58.63,71,Mailed check,4162.73
4551-ID,One year,90.31,26,Electronic check,2348.06
4552-ID,One year,106.36,8,Electronic check,850.88
4553-ID,One year,39.99,2,Electronic check,79.98
4554-ID,Month-to-month,99.37,57,Bank transfer (automatic),5664.09
4555-ID,One year,94.37,52,Bank transfer (automatic),4907.24
4556-ID,Month-to-month,54.12,58,Credit card (automatic),3138.96
4557-ID,Month-to-month,117.7,3,Bank transfer (automatic),353.1
4558-ID,One year,44.64,8,Electronic check,357.12
4559-ID,One year,43.86,59,Electronic check,2587.74
4560-ID,Month-to-month,95.86,2,Mailed check,191.72
4561-ID,Month-to-month,61.93,62,Mailed check,3839.66
4562-ID,Two year,51.49,49,Credit card (automatic),2523.01
4563-ID,Month-to-month,36.21,20,Mailed check,724.2
4564-ID,Two year,95.17,29,Credit card (automatic),2759.93
4565-ID,Two year,97.28,17,Mailed check,1653.76
4566-ID,Two year,75.19,22,Electronic check,1654.18
4567-ID,One year,114.46,6,Bank transfer (automatic),686.76
4568-ID,One year,50.23,62,Bank transfer (automatic),3114.26
4569-ID,Month-to-month,40.32,31,Credit card (automatic),1249.92
4570-ID,Two year,86.34,62,Bank transfer (automatic),5353.08
4571-ID,One year,94.47,12,Bank transfer (automatic),1133.64
4572-ID,One year,40.85,12,Mailed check,490.2
4573-ID,One year,25.95,63,Electronic check,1634.85
4574-ID,One year,99.71,16,Bank transfer (automatic),1595.36
4575-ID,One year,116.39,25,Electronic check,2909.75
4576-ID,Two year,83.04,22,Mailed check,1826.88
4577-ID,Two year,46.18,18,Mailed check,831.24
4578-ID,Two year,118.42,45,Bank transfer (automatic),5328.9
4579-ID,Two year,108.02,68,Bank transfer (automatic),7345.36
4580-ID,Month-to-month,69.84,12,Mailed check,838.08
4581-ID,Two year,101.19,49,Mailed check,4958.31
4582-ID,One year,100.24,33,Credit card (automatic),3307.92
4583-ID,Two year,112.2,63,Credit card (automatic),7068.6
4584-ID,Month-to-month,102.76,18,Electronic check,1849.68
4585-ID,One year,82.94,54,Mailed check,4478.76
4586-ID,Two year,79.49,27,Electronic check,2146.23
4587-ID,Two year,65.22,25,Mailed check,1630.5
4588-ID,Two year,81.21,34,Electronic check,2761.14
4589-ID,One year,98.17,60,Credit card (automatic),5890.2
4590-ID,One year,115.64,54,Mailed check,6244.56
4591-ID,Month-to-month,65.21,5,Mailed check,326.05
4592-ID,One year,75.9,36,Electronic check,2732.4
4593-ID,One year,62.95,54,Electronic check,3399.3
4594-ID,Two year,85.43,36,Bank transfer (automatic),3075.48
4595-ID,One year,81.56,69,Bank transfer (automatic),5627.64
4596-ID,Two year,20.04,39,Credit card (automatic),781.56
4597-ID,Two year,72.64,70,Mailed check,5084.8
4598-ID,One year,27.14,4,Mailed check,108.56
4599-ID,Month-to-month,20.9,65,Electronic check,1358.5
4600-ID,Month-to-month,97.77,40,Credit card (automatic),3910.8
4601-ID,One year,44.24,37,Mailed check,1636.88
4602-ID,Month-to-month,52.49,67,Credit card (automatic),3516.83
4603-ID,Two year,24.69,31,Bank transfer (automatic),765.39
4604-ID,Two year,36.29,47,Electronic check,1705.63
4605-ID,One year,95.19,27,Mailed check,2570.13
4606-ID,Month-to-month,67.85,51,Electronic check,3460.35
4607-ID,Month-to-month,106.76,20,Bank transfer (automatic),2135.2
4608-ID,Two year,58.17,13,Credit card (automatic),756.21
4609-ID,One year,45.25,63,Credit card (automatic),2850.75
4610-ID,Month-to-month,53.18,44,Bank transfer (automatic),2339.92
4611-ID,One year,89.88,24,Bank transfer (automatic),2157.12
4612-ID,Month-to-month,74.03,3,Mailed check,222.09
4613-ID,Two year,109.12,10,Mailed check,1091.2
4614-ID,Two year,78.77,65,Mailed check,5120.05
4615-ID,One year,67.8,49,Mailed check,3322.2
4616-ID,Two year,97.22,58,Mailed check,5638.76
4617-ID,Month-to-month,113.48,2,Credit card (automatic),226.96
4618-ID,Two year,54.01,66,Mailed check,3564.66
4619-ID,One year,43.36,31,Bank transfer (automatic),1344.16
4620-ID,One year,80.18,68,Bank transfer (automatic),5452.24
4621-ID,One year,68.39,37,Mailed check,2530.43
4622-ID,Month-to-month,117.66,24,Bank transfer (automatic),2823.84
4623-ID,Month-to-month,64.72,44,Electronic check,2847.68
4624-ID,Month-to-month,25.72,41,Credit card (automatic),1054.52
4625-ID,Month-to-month,116.48,51,Credit card (automatic),5940.48
4626-ID,Month-to-month,103.03,42,Mailed check,4327.26
4627-ID,Two year,36.16,40,Electronic check,1446.4
4628-ID,Month-to-month,109.16,48,Mailed check,5239.68
4629-ID,Month-to-month,52.49,4,Mailed check,209.96
4630-ID,Two year,56.15,60,Bank transfer (automatic),3369.0
4631-ID,Month-to-month,109.34,39,Credit card (automatic),4264.26
4632-ID,One year,71.53,5,Electronic check,357.65
4633-ID,Month-to-month,32.1,6,Bank transfer (automatic),192.6
4634-ID,Month-to-month,55.34,14,Credit card (automatic),774.76
4635-ID,One year,90.82,70,Credit card (automatic),6357.4
4636-ID,One year,35.76,12,Mailed check,429.12
4637-ID,One year,77.57,62,Electronic check,4809.34
4638-ID,One year,88.13,27,Mailed check,2379.51
4639-ID,Month-to-month,52.81,54,Bank transfer (automatic),2851.74
4640-ID,One year,87.99,12,Mailed check,1055.88
4641-ID,One year,107.11,8,Mailed check,856.88
4642-ID,Two year,65.7,16,Credit card (automatic),1051.2
4643-ID,One year,56.73,52,Credit card (automatic),2949.96
4644-ID,One year,43.49,26,Bank transfer (automatic),1130.74
4645-ID,Two year,78.97,8,Credit card (automatic),631.76
4646-ID,Two year,106.68,45,Credit card (automatic),4800.6
4647-ID,Month-to-month,50.88,19,Credit card (automatic),966.72
4648-ID,Two year,58.07,17,Mailed check,987.19
4649-ID,Month-to-month,59.12,65,Electronic check,3842.8
4650-ID,Two year,74.61,29,Bank transfer (automatic),2163.69
4651-ID,Two year,41.21,14,Mailed check,576.94
4652-ID,Month-to-month,100.88,17,Bank transfer (automatic),1714.96
4653-ID,Two year,47.96,13,Mailed check,623.48
4654-ID,Month-to-month,89.14,63,Bank transfer (automatic),5615.82
4655-ID,Two year,69.83,33,Credit card (automatic),2304.39
4656-ID,One year,77.13,29,Bank transfer (automatic),2236.77
4657-ID,Two year,36.3,37,Electronic check,1343.1
4658-ID,Month-to-month,92.12,46,Bank transfer (automatic),4237.52
4659-ID,Two year,37.21,24,Electronic check,893.04
4660-ID,Month-to-month,29.65,14,Bank transfer (automatic),415.1
4661-ID,Month-to-month,73.19,5,Credit card (automatic),365.95
4662-ID,One year,89.53,53,Bank transfer (automatic),4745.09
4663-ID,One year,23.28,30,Mailed check,698.4
4664-ID,Month-to-month,25.22,60,Credit card (automatic),1513.2
4665-ID,Two year,98.92,28,Credit card (automatic),2769.76
4666-ID,Month-to-month,99.56,26,Mailed check,2588.56
4667-ID,Month-to-month,42.9,18,Credit card (automatic),772.2
4668-ID,Two year,80.08,36,Credit card (automatic),2882.88
4669-ID,Two year,62.79,8,Mailed check,502.32
4670-ID,Two year,81.84,18,Credit card (automatic),1473.12
4671-ID,Two year,104.97,58,Credit card (automatic),6088.26
4672-ID,Month-to-month,26.28,32,Credit card (automatic),840.96
4673-ID,Month-to-month,96.44,49,Credit card (automatic),4725.56
4674-ID,One year,67.8,48,Bank transfer (automatic),3254.4
4675-ID,Month-to-month,74.94,71,Credit card (automatic),5320.74
4676-ID,Two year,83.97,65,Credit card (automatic),5458.05
4677-ID,One year,110.97,33,Credit card (automatic),3662.01
4678-ID,Two year,23.95,50,Bank transfer (automatic),1197.5
4679-ID,Month-to-month,21.21,4,Electronic check,84.84
4680-ID,One year,36.17,36,Credit card (automatic),1302.12
4681-ID,Two year,117.39,28,Electronic check,3286.92
4682-ID,One year,90.12,3,Electronic check,270.36
4683-ID,One year,80.02,6,Mailed check,480.12
4684-ID,Month-to-month,22.98,45,Mailed check,1034.1
4685-ID,Two year,106.6,23,Electronic check,2451.8
4686-ID,One year,99.93,7,Bank transfer (automatic),699.51
4687-ID,One year,85.06,61,Credit card (automatic),5188.66
4688-ID,Two year,52.33,65,Credit card (automatic),3401.45
4689-ID,One year,25.34,6,Credit card (automatic),152.04
4690-ID,One year,76.54,24,Mailed check,1836.96
4691-ID,One year,90.58,37,Mailed check,3351.46
4692-ID,Two year,27.72,45,Credit card (automatic),1247.4
4693-ID,Two year,81.94,51,Electronic check,4178.94
4694-ID,Two year,47.03,45,Mailed check,2116.35
4695-ID,Two year,95.06,63,Credit card (automatic),5988.78
4696-ID,Month-to-month,72.48,29,Electronic check,2101.92
4697-ID,One year,31.22,25,Credit card (automatic),780.5
4698-ID,Two year,71.17,10,Mailed check,711.7
4699-ID,One year,58.02,35,Bank transfer (automatic),2030.7
4700-ID,One year,36.38,55,Bank transfer (automatic),2000.9
4701-ID,Month-to-month,102.82,25,Mailed check,2570.5
4702-ID,Two year,19.36,45,Electronic check,871.2
4703-ID,Two year,49.62,12,Credit card (automatic),595.44
4704-ID,One year,19.52,4,Mailed check,78.08
4705-ID,Two year,27.9,67,Electronic check,1869.3
4706-ID,One year,48.11,17,Credit card (automatic),817.87
4707-ID,One year,23.7,65,Credit card (automatic),1540.5
4708-ID,Month-to-month,78.21,53,Mailed check,4145.13
4709-ID,Month-to-month,26.98,57,Credit card (automatic),1537.86
4710-ID,Month-to-month,88.77,28,Bank transfer (automatic),2485.56
4711-ID,One year,23.54,16,Bank transfer (automatic),376.64
4712-ID,Two year,24.21,21,Credit card (automatic),508.41
4713-ID,Month-to-month,48.94,42,Mailed check,2055.48
4714-ID,Two year,108.36,54,Credit card (automatic),5851.44
4715-ID,Month-to-month,82.71,32,Mailed check,2646.72
4716-ID,Month-to-month,95.65,38,Mailed check,3634.7
4717-ID,One year,32.48,70,Bank transfer (automatic),2273.6
4718-ID,Month-to-month,102.08,38,Bank transfer (automatic),3879.04
4719-ID,Month-to-month,19.07,54,Electronic check,1029.78
4720-ID,One year,39.66,60,Mailed check,2379.6
4721-ID,Two year,80.17,47,Credit card (automatic),3767.99
4722-ID,Month-to-month,55.96,12,Mailed check,671.52
4723-ID,One year,117.16,53,Bank transfer (automatic),6209.48
4724-ID,Month-to-month,21.3,33,Mailed check,702.9
4725-ID,One year,118.61,28,Electronic check,3321.08
4726-ID,Two year,80.92,3,Credit card (automatic),242.76
4727-ID,Two year,74.4,26,Mailed check,1934.4
4728-ID,One year,24.23,54,Credit card (automatic),1308.42
4729-ID,One year,45.72,40,Credit card (automatic),1828.8
4730-ID,One year,111.18,66,Bank transfer (automatic),7337.88
4731-ID,Two year,53.85,68,Mailed check,3661.8
4732-ID,Month-to-month,84.75,47,Credit card (automatic),3983.25
4733-ID,Two year,118.7,2,Bank transfer (automatic),237.4
4734-ID,One year,44.69,42,Electronic check,1876.98
4735-ID,One year,76.15,34,Electronic check,2589.1
4736-ID,Two year,88.24,21,Mailed check,1853.04
4737-ID,One year,34.8,44,Credit card (automatic),1531.2
4738-ID,Two year,33.19,2,Mailed check,66.38
4739-ID,One year,64.11,59,Credit card (automatic),3782.49
4740-ID,Month-to-month,57.02,16,Bank transfer (automatic),912.32
4741-ID,Month-to-month,90.03,20,Electronic check,1800.6
4742-ID,One year,25.24,26,Electronic check,656.24
4743-ID,Two year,115.95,16,Electronic check,1855.2
4744-ID,Month-to-month,19.68,70,Electronic check,1377.6
4745-ID,Two year,78.68,23,Mailed check,1809.64
4746-ID,One year,74.79,42,Credit card (automatic),3141.18
4747-ID,Two year,31.79,37,Mailed check,1176.23
4748-ID,Month-to-month,33.42,6,Bank transfer (automatic),200.52
4749-ID,Two year,97.91,37,Electronic check,3622.67
4750-ID,Two year,107.45,22,Credit card (automatic),2363.9
4751-ID,One year,46.69,6,Mailed check,280.14
4752-ID,One year,62.27,32,Credit card (automatic),1992.64
4753-ID,One year,53.93,17,Mailed check,916.81
4754-ID,Month-to-month,25.54,38,Credit card (automatic),970.52
4755-ID,Month-to-month,85.91,17,Credit card (automatic),1460.47
4756-ID,One year,101.18,37,Electronic check,3743.66
4757-ID,One year,48.89,23,Mailed check,1124.47
4758-ID,Month-to-month,117.76,49,Bank transfer (automatic),5770.24
4759-ID,Month-to-month,25.87,61,Credit card (automatic),1578.07
4760-ID,Month-to-month,84.76,49,Bank transfer (automatic),4153.24
4761-ID,Month-to-month,63.3,61,Electronic check,3861.3
4762-ID,One year,63.13,32,Bank transfer (automatic),2020.16
4763-ID,Month-to-month,64.24,63,Credit card (automatic),4047.12
